id,real_monthly_payment,monthly_difference,difference_surplus,class,total_credits,delinquency_accounts,current_accounts,current_accounts_percentage,delinquency_accounts_percentage,worst_delinquency,worst_delinquency_past_due_balance,credit_limit,maximum_number_of_credit_payments
514,7744.0,-7322,-15066.0,0,7,0,7,100.0,0.0,0.0,0.0,22500.0,24.0
515,111614.0,-62076,-173690.0,0,21,2,19,90.47619047619048,9.523809523809524,13.0,4726.0,46800.0,1.0
516,116097.0,-29940,-146037.0,0,12,5,7,58.333333333333336,41.66666666666667,58.0,15983.0,124028.0,360.0
517,4177.0,6168,1991.0,1,3,1,2,66.66666666666666,33.33333333333333,2.0,480.0,0.0,5.0
518,0.0,209,209.0,1,1,0,1,100.0,0.0,0.0,0.0,0.0,1.0
519,2983.0,1026,-1957.0,1,1,0,1,100.0,0.0,0.0,0.0,309654.0,360.0
520,107454.0,-318420,-425874.0,1,12,1,11,91.66666666666666,8.333333333333332,1.0,8251.0,216600.0,120.0
521,9660.0,-12276,-21936.0,1,36,12,24,66.66666666666666,33.33333333333333,39.0,23967.0,20006.0,26.0
522,15629.0,416,-15213.0,0,4,2,2,50.0,50.0,3.0,10506.0,336437.0,360.0
523,49813.0,128089,78276.0,0,13,8,5,38.46153846153847,61.53846153846154,84.0,10691.0,6239.0,25.0
524,65760.0,-82548,-148308.0,1,18,1,17,94.44444444444444,5.555555555555555,1.0,467.0,40000.0,90.0
525,605378.0,11306664,10701286.0,0,24,5,19,79.16666666666666,20.833333333333336,13.0,274898.0,268960.0,36.0
526,11033.0,-43377,-54410.0,1,19,0,19,100.0,0.0,0.0,0.0,214032.0,48.0
527,834.0,25212,24378.0,1,3,0,3,100.0,0.0,0.0,0.0,0.0,60.0
528,0.0,312,312.0,0,3,0,3,100.0,0.0,0.0,0.0,100.0,6.0
529,84743.0,-75768,-160511.0,0,7,2,5,71.42857142857143,28.57142857142857,6.0,13809.0,88311.0,60.0
530,13616.0,1344879,1331263.0,1,9,0,9,100.0,0.0,0.0,0.0,77000.0,60.0
531,10075.0,-2861248,-2871323.0,1,26,1,25,96.15384615384616,3.8461538461538463,1.0,350.0,60840.0,12.0
532,1457.0,139098,137641.0,0,6,1,5,83.33333333333334,16.666666666666664,13.0,1457.0,120000.0,72.0
533,231581.0,544115,312534.0,0,13,3,10,76.92307692307693,23.076923076923077,13.0,1328.0,18852.0,0.0
534,2850.0,298923,296073.0,0,3,1,2,66.66666666666666,33.33333333333333,1.0,1425.0,42500.0,0.5
535,6756.0,2883,-3873.0,0,3,0,3,100.0,0.0,0.0,0.0,6756.0,0.0
536,550.0,2312,1762.0,1,2,0,2,100.0,0.0,0.0,0.0,1400.0,0.0
537,343536.0,491491,147955.0,0,13,3,10,76.92307692307693,23.076923076923077,11.0,178101.0,100000.0,60.0
538,71061.0,-262452,-333513.0,1,6,0,6,100.0,0.0,0.0,0.0,246294.0,360.0
539,19081.0,-109523,-128604.0,1,31,11,20,64.51612903225806,35.483870967741936,15.0,11583.0,28002.0,36.0
540,189567.0,-516990,-706557.0,1,15,0,15,100.0,0.0,0.0,0.0,244801.0,360.0
541,42586.0,-37036,-79622.0,0,47,8,39,82.97872340425532,17.02127659574468,2.0,3644.0,40076.0,20.0
542,18627.0,-1346359,-1364986.0,1,19,4,15,78.94736842105263,21.052631578947366,6.0,2845.0,172427.0,360.0
543,0.0,30306,30306.0,1,2,0,2,100.0,0.0,0.0,0.0,133000.0,36.0
544,1846.0,-3776,-5622.0,1,4,0,4,100.0,0.0,0.0,0.0,10000.0,0.0
545,20404.0,1961091,1940687.0,0,11,4,7,63.63636363636363,36.36363636363637,37.0,15047.0,20000.0,240.0
546,11709.0,-3930,-15639.0,0,6,0,6,100.0,0.0,0.0,0.0,11250.0,1.0
547,50651.0,156390,105739.0,0,15,5,10,66.66666666666666,33.33333333333333,84.0,9212.0,232573.0,36.0
548,250836.0,1020034,769198.0,0,19,12,7,36.84210526315789,63.1578947368421,56.0,62851.0,198386.0,360.0
549,7373.0,-669916,-677289.0,0,26,0,26,100.0,0.0,0.0,0.0,33500.0,60.0
550,3994.0,-33640,-37634.0,0,4,2,2,50.0,50.0,5.0,1001.0,0.0,36.0
551,5724.0,-48680,-54404.0,1,10,1,9,90.0,10.0,9.0,7820.0,214266.0,48.0
552,15717.0,-36594,-52311.0,1,18,2,16,88.88888888888889,11.11111111111111,2.0,1849.0,122251.0,72.0
553,31755.0,-360,-32115.0,0,12,2,10,83.33333333333334,16.666666666666664,13.0,3818.0,7203.0,36.0
554,12604.0,139760,127156.0,1,16,1,15,93.75,6.25,1.0,1581.0,158210.0,360.0
555,4456.0,-56860,-61316.0,1,10,1,9,90.0,10.0,5.0,797.0,55556.0,0.0
556,15521.0,247545,232024.0,1,15,4,11,73.33333333333333,26.666666666666668,2.0,628.0,480551.0,72.0
557,59087.0,-12420,-71507.0,0,15,4,11,73.33333333333333,26.666666666666668,11.0,6803.0,31000.0,60.0
558,43229.0,528276,485047.0,1,21,19,2,9.523809523809524,90.47619047619048,0.0,0.0,125600.0,59.5
559,2906.0,34518,31612.0,0,6,1,5,83.33333333333334,16.666666666666664,1.0,1500.0,7000.0,18.0
560,37225.0,9680,-27545.0,0,8,7,1,12.5,87.5,31.0,16100.0,25199.0,36.0
561,13646.0,10332,-3314.0,1,28,0,28,100.0,0.0,0.0,0.0,209538.0,60.0
562,2518.0,-640008,-642526.0,1,27,0,27,100.0,0.0,0.0,0.0,143840.0,48.0
563,6489.0,159560,153071.0,1,8,0,8,100.0,0.0,0.0,0.0,20000.0,12.0
564,147009.0,2779,-144230.0,0,7,3,4,57.14285714285714,42.857142857142854,55.0,4907.0,49900.0,59.5
565,11160.0,7372936,7361776.0,1,4,1,3,75.0,25.0,2.0,320.0,264374.0,12.5
566,16024.0,-1207388,-1223412.0,1,13,0,13,100.0,0.0,0.0,0.0,73800.0,48.0
567,88968.0,-288168,-377136.0,0,24,8,16,66.66666666666666,33.33333333333333,13.0,8491.0,32600.0,36.0
568,4171.0,48139,43968.0,1,7,1,6,85.71428571428571,14.285714285714285,13.0,711.0,12293.0,1.0
569,4383.0,-40236,-44619.0,1,7,0,7,100.0,0.0,0.0,0.0,23000.0,59.5
570,15357.0,6840,-8517.0,1,15,0,15,100.0,0.0,0.0,0.0,459625.0,360.0
571,30080.0,19578,-10502.0,0,6,3,3,50.0,50.0,84.0,3900.0,9064.0,19.5
572,31139.0,84720,53581.0,0,12,8,4,33.33333333333333,66.66666666666666,14.0,13024.0,219568.0,360.0
573,14052.0,-185800,-199852.0,0,8,0,8,100.0,0.0,0.0,0.0,35613.0,60.0
574,1011.0,-10366,-11377.0,0,2,0,2,100.0,0.0,0.0,0.0,10000.0,18.0
575,18864.0,-35462,-54326.0,0,34,10,24,70.58823529411765,29.411764705882355,16.0,6087.0,209447.0,360.0
576,58031.0,-37080,-95111.0,0,9,3,6,66.66666666666666,33.33333333333333,21.0,56061.0,56061.0,18.0
577,103902.0,305424,201522.0,1,18,3,15,83.33333333333334,16.666666666666664,84.0,20876.0,430000.0,360.0
578,14231.0,461964,447733.0,1,12,0,12,100.0,0.0,0.0,0.0,40000.0,36.0
579,0.0,1476,1476.0,0,4,0,4,100.0,0.0,0.0,0.0,5739.0,18.0
580,3317.0,-1791968,-1795285.0,1,8,0,8,100.0,0.0,0.0,0.0,7500.0,30.0
581,619157.0,-334628,-953785.0,0,17,5,12,70.58823529411765,29.411764705882355,13.0,233029.0,216880.0,360.0
582,63879.0,-4048737,-4112616.0,1,21,0,21,100.0,0.0,0.0,0.0,2610355.0,600.0
583,6409.0,-593838,-600247.0,1,9,0,9,100.0,0.0,0.0,0.0,138417.0,120.0
584,62025.0,-892064,-954089.0,1,16,1,15,93.75,6.25,1.0,20.0,124604.0,36.0
585,8472.0,31080,22608.0,0,4,1,3,75.0,25.0,13.0,673.0,21609.0,60.0
586,5123.0,-12824,-17947.0,1,4,0,4,100.0,0.0,0.0,0.0,35000.0,0.0
587,1010.0,-1001520,-1002530.0,1,9,2,7,77.77777777777779,22.22222222222222,1.0,770.0,32500.0,0.0
588,84801.0,14844,-69957.0,0,12,5,7,58.333333333333336,41.66666666666667,84.0,17019.0,20000.0,20.0
589,2956.0,237540,234584.0,1,12,6,6,50.0,50.0,15.0,4811.0,10013.0,19.5
590,3734.0,-24344,-28078.0,0,8,3,5,62.5,37.5,18.0,873.0,4420.0,1000.0
591,122576.0,-65268,-187844.0,0,18,6,12,66.66666666666666,33.33333333333333,80.0,25780.0,323998.0,360.0
592,16207.0,-1611460,-1627667.0,0,5,1,4,80.0,20.0,13.0,288.0,1800.0,48.0
593,27516.0,115634,88118.0,1,17,0,17,100.0,0.0,0.0,0.0,221000.0,48.0
594,84974.0,-549100,-634074.0,0,10,3,7,70.0,30.0,64.0,5860.0,50510.0,1000.0
595,6221.0,4281152,4274931.0,1,32,3,29,90.625,9.375,1.0,2945.0,83390.0,1000.0
596,24424.0,-79782,-104206.0,1,6,1,5,83.33333333333334,16.666666666666664,1.0,3526.0,75000.0,71.5
597,589569.0,62000,-527569.0,0,10,6,4,40.0,60.0,16.0,5425.0,2000.0,48.0
598,25950.0,-50732,-76682.0,0,44,5,39,88.63636363636364,11.363636363636363,6.0,7919.0,10000.0,17.5
599,14124.0,-16058,-30182.0,1,14,0,14,100.0,0.0,0.0,0.0,20000.0,72.0
600,98181.0,67524,-30657.0,0,12,9,3,25.0,75.0,42.0,15180.0,21609.0,20.0
601,41324.0,2400,-38924.0,0,8,6,2,25.0,75.0,59.0,6697.0,10004.0,13.0
602,1988.0,-13239,-15227.0,0,9,3,6,66.66666666666666,33.33333333333333,10.0,4759.0,13146.0,32.0
603,3703.0,-427462,-431165.0,1,14,1,13,92.85714285714286,7.142857142857142,1.0,35.0,75000.0,9.5
604,0.0,-49533,-49533.0,0,3,0,3,100.0,0.0,0.0,0.0,100.0,2.0
605,14206.0,-6424,-20630.0,0,8,4,4,50.0,50.0,24.0,1771.0,22524.0,30.0
606,16670.0,2854356,2837686.0,0,6,0,6,100.0,0.0,0.0,0.0,1000000.0,180.0
607,154675.5,-74710,-229385.5,0,31,8,23,74.19354838709677,25.806451612903224,20.0,8393.0,287487.0,360.0
608,2664.0,-285341,-288005.0,1,7,4,3,42.857142857142854,57.14285714285714,5.0,212.0,277429.0,360.0
609,27579.0,82173,54594.0,1,13,0,13,100.0,0.0,0.0,0.0,1123400.0,450.0
610,1714.0,-1110626,-1112340.0,1,19,2,17,89.47368421052632,10.526315789473683,6.0,1884.0,500000.0,1800.0
611,72437.0,-3088,-75525.0,0,16,10,6,37.5,62.5,13.0,9683.0,14406.0,12.0
612,1107.0,-5440,-6547.0,1,8,0,8,100.0,0.0,0.0,0.0,3000.0,22.0
613,9440.0,-10574,-20014.0,0,17,0,17,100.0,0.0,0.0,0.0,581632.0,24.0
614,15382.0,3192906,3177524.0,0,23,4,19,82.6086956521739,17.391304347826086,1.0,7158.0,20000.0,6.0
615,49594.0,-22078,-71672.0,0,38,6,32,84.21052631578947,15.789473684210526,13.0,14692.0,423676.0,360.0
616,4324.0,62595,58271.0,0,3,2,1,33.33333333333333,66.66666666666666,1.0,1769.0,17217.0,0.0
617,10301.0,1443882,1433581.0,1,11,0,11,100.0,0.0,0.0,0.0,50000.0,47.5
618,7791.0,-50688,-58479.0,1,22,0,22,100.0,0.0,0.0,0.0,309727.0,360.0
619,15915.5,16016,100.5,0,16,12,4,25.0,75.0,27.0,7353.0,8722.0,48.0
620,16852.0,-32714,-49566.0,1,11,0,11,100.0,0.0,0.0,0.0,58000.0,48.0
621,44161.0,85776,41615.0,1,12,1,11,91.66666666666666,8.333333333333332,13.0,16140.0,120000.0,32.5
622,6786.0,135384,128598.0,1,6,1,5,83.33333333333334,16.666666666666664,13.0,2136.0,219710.0,360.0
623,7008.0,5329364,5322356.0,0,34,21,13,38.23529411764706,61.76470588235294,13.0,7889.0,8035.0,19.5
624,130956.0,579964,449008.0,0,28,10,18,64.28571428571429,35.714285714285715,13.0,60252.0,60252.0,19.5
625,3426.0,7525,4099.0,1,5,0,5,100.0,0.0,0.0,0.0,30000.0,36.0
626,26027.0,-350450,-376477.0,0,86,10,76,88.37209302325581,11.627906976744185,6.0,12128.0,14305.0,32.0
627,80189.0,632456,552267.0,1,22,0,22,100.0,0.0,0.0,0.0,375930.0,156.0
628,20056.0,-20415,-40471.0,1,15,4,11,73.33333333333333,26.666666666666668,4.0,1479.0,43600.0,17.5
629,49558.0,10606059,10556501.0,1,23,1,22,95.65217391304348,4.3478260869565215,13.0,5416.0,142000.0,72.0
630,3677.0,1579912,1576235.0,1,8,0,8,100.0,0.0,0.0,0.0,189000.0,360.0
631,26203.0,-7087,-33290.0,1,19,2,17,89.47368421052632,10.526315789473683,13.0,7071.0,669878.0,360.0
632,44723.0,-18285,-63008.0,1,23,4,19,82.6086956521739,17.391304347826086,3.0,3394.0,182600.0,60.0
633,29840.0,828070,798230.0,0,34,23,11,32.35294117647059,67.64705882352942,13.0,10440.0,40212.0,19.5
634,15624.0,2532779,2517155.0,1,17,2,15,88.23529411764706,11.76470588235294,41.0,3057.0,44500.0,72.0
635,0.0,638652,638652.0,1,3,0,3,100.0,0.0,0.0,0.0,1.0,1.0
636,46493.0,-2992855,-3039348.0,1,5,0,5,100.0,0.0,0.0,0.0,12856.0,0.0
637,182363.0,367128,184765.0,0,36,8,28,77.77777777777779,22.22222222222222,13.0,67710.0,193924.0,360.0
638,2657.0,-52200,-54857.0,1,6,0,6,100.0,0.0,0.0,0.0,281304.0,360.0
639,15490.0,38835,23345.0,1,15,3,12,80.0,20.0,1.0,2538.0,30000.0,12.0
640,45337.0,-1202214,-1247551.0,1,39,0,39,100.0,0.0,0.0,0.0,1400000.0,600.0
641,12111.0,9985,-2126.0,0,5,1,4,80.0,20.0,4.0,6624.0,6971.0,0.0
642,71349.0,-33488,-104837.0,0,7,5,2,28.57142857142857,71.42857142857143,84.0,15825.0,7203.0,13.0
643,336008.0,-37862,-373870.0,0,11,5,6,54.54545454545454,45.45454545454545,84.0,242463.0,60792.0,19.5
644,32644.0,-37608640,-37641284.0,1,40,4,36,90.0,10.0,13.0,564824.0,500000.0,360.0
645,22997.0,-483630,-506627.0,1,10,0,10,100.0,0.0,0.0,0.0,120896.0,0.0
646,31847.0,2204642,2172795.0,1,22,1,21,95.45454545454545,4.545454545454546,13.0,3313.0,344164.0,360.0
647,67405.0,-3730,-71135.0,0,2,0,2,100.0,0.0,0.0,0.0,100.0,0.0
648,10430.0,121080,110650.0,1,15,0,15,100.0,0.0,0.0,0.0,13100.0,7.0
649,9892.0,-3966,-13858.0,1,6,0,6,100.0,0.0,0.0,0.0,75000.0,9.5
650,28476.0,43505,15029.0,0,7,1,6,85.71428571428571,14.285714285714285,14.0,4301.0,145732.0,60.0
651,0.0,13866,13866.0,0,3,1,2,66.66666666666666,33.33333333333333,1.0,1347.0,6544.0,1.0
652,32978.0,46545,13567.0,0,5,3,2,40.0,60.0,84.0,6899.0,14406.0,12.0
653,9626.0,-35496,-45122.0,1,9,3,6,66.66666666666666,33.33333333333333,3.0,732.0,44400.0,36.0
654,6933.0,396000,389067.0,1,15,0,15,100.0,0.0,0.0,0.0,266320.0,360.0
655,29793.0,271038,241245.0,0,6,3,3,50.0,50.0,84.0,10900.0,10900.0,9.75
656,5786.666666666667,-122742,-128528.66666666667,0,18,5,13,72.22222222222221,27.77777777777778,13.0,1416.0,153038.0,360.0
657,145139.0,-2365310,-2510449.0,1,38,1,37,97.36842105263158,2.631578947368421,1.0,605.0,257000.0,48.0
658,13538.0,-110688,-124226.0,1,16,1,15,93.75,6.25,1.0,1.0,215432.0,13.0
659,10968.0,-92112,-103080.0,0,16,0,16,100.0,0.0,0.0,0.0,4500.0,12.0
660,384570.0,14950656,14566086.0,1,42,0,42,100.0,0.0,0.0,0.0,3108628.0,240.0
661,34828.0,-54936,-89764.0,1,18,0,18,100.0,0.0,0.0,0.0,259742.0,59.5
662,5681.0,-4242,-9923.0,0,6,2,4,66.66666666666666,33.33333333333333,24.0,4844.0,128906.0,60.0
663,15093.0,-270582,-285675.0,1,13,2,11,84.61538461538461,15.384615384615385,1.0,3544.0,50000.0,48.0
664,47093.0,182226,135133.0,0,11,3,8,72.72727272727273,27.27272727272727,22.0,6044.0,140563.0,360.0
665,17594.0,-1074480,-1092074.0,1,30,2,28,93.33333333333333,6.666666666666667,1.0,2867.0,204510.0,72.0
666,23317.0,131677,108360.0,0,13,3,10,76.92307692307693,23.076923076923077,13.0,27305.0,162887.0,360.0
667,240779.0,103624,-137155.0,0,8,2,6,75.0,25.0,13.0,38282.0,25178.0,59.5
668,10788.0,-29544,-40332.0,0,6,1,5,83.33333333333334,16.666666666666664,13.0,7032.0,13146.0,4.0
669,174936.0,-349296,-524232.0,1,16,0,16,100.0,0.0,0.0,0.0,55000.0,900.0
670,1359.0,74664,73305.0,0,6,0,6,100.0,0.0,0.0,0.0,20000.0,1.0
671,4205.0,1117290,1113085.0,0,10,2,8,80.0,20.0,13.0,2637.0,15000.0,18.0
672,22558.0,10547253,10524695.0,1,81,9,72,88.88888888888889,11.11111111111111,6.0,2557.0,90000.0,96.0
673,128152.0,-82852,-211004.0,0,22,13,9,40.909090909090914,59.09090909090909,84.0,29669.0,4000.0,26.0
674,179051.0,-4726,-183777.0,0,17,10,7,41.17647058823529,58.82352941176471,84.0,38288.0,17006.0,264.0
675,11323.0,93660,82337.0,1,6,0,6,100.0,0.0,0.0,0.0,489289.0,360.0
676,15185.0,21940,6755.0,0,4,3,1,25.0,75.0,13.0,11937.0,1600.0,1.0
677,12880.0,-2400,-15280.0,0,15,3,12,80.0,20.0,13.0,5567.0,91911.0,12.0
678,23452.0,19168,-4284.0,0,16,2,14,87.5,12.5,3.0,1030.0,9000.0,16.0
679,28658.0,6112,-22546.0,0,16,7,9,56.25,43.75,13.0,18778.0,300838.0,360.0
680,3264.0,11781,8517.0,1,17,0,17,100.0,0.0,0.0,0.0,9200.0,1.0
681,1933.0,-30394,-32327.0,1,2,0,2,100.0,0.0,0.0,0.0,18000.0,0.0
682,1480.0,-8712676,-8714156.0,1,7,0,7,100.0,0.0,0.0,0.0,487500.0,0.0
683,9791.0,363488,353697.0,1,16,1,15,93.75,6.25,1.0,812.0,50000.0,24.0
684,25310.0,644644,619334.0,1,22,2,20,90.9090909090909,9.090909090909092,6.0,4960.0,58000.0,240.0
685,13259.0,284344,271085.0,1,8,0,8,100.0,0.0,0.0,0.0,113063.0,48.0
686,71364.0,-15378,-86742.0,1,3,0,3,100.0,0.0,0.0,0.0,12800.0,2.5
687,12935.0,-1899990,-1912925.0,0,45,16,29,64.44444444444444,35.55555555555556,75.0,4580.0,103500.0,60.0
688,607196.0,-46980,-654176.0,0,12,11,1,8.333333333333332,91.66666666666666,13.0,344106.0,436695.0,360.0
689,16940.0,48930,31990.0,1,6,0,6,100.0,0.0,0.0,0.0,20500.0,18.0
690,14375.0,-4884836,-4899211.0,1,22,2,20,90.9090909090909,9.090909090909092,13.0,3317.0,365355.0,72.0
691,16614.0,68874,52260.0,0,6,2,4,66.66666666666666,33.33333333333333,12.0,2413.0,32000.0,120.0
692,9788.0,-464954,-474742.0,1,14,2,12,85.71428571428571,14.285714285714285,1.0,439.0,20000.0,26.0
693,2310.0,33129,30819.0,1,9,0,9,100.0,0.0,0.0,0.0,35000.0,24.0
694,1109.0,409032,407923.0,1,9,0,9,100.0,0.0,0.0,0.0,20000.0,24.0
695,14423.0,51583,37160.0,0,7,0,7,100.0,0.0,0.0,0.0,50000.0,1.0
696,2508.0,-9288,-11796.0,0,6,0,6,100.0,0.0,0.0,0.0,48700.0,90.0
697,3696.0,66052,62356.0,0,7,6,1,14.285714285714285,85.71428571428571,6.0,4177.0,10200.0,19.5
698,5827.0,-19400,-25227.0,1,10,1,9,90.0,10.0,1.0,110.0,20000.0,144.0
699,8765.0,-1141,-9906.0,1,7,0,7,100.0,0.0,0.0,0.0,161353.0,360.0
700,16198.0,-288264,-304462.0,0,6,3,3,50.0,50.0,29.0,6000.0,4197.0,172.0
701,6792.0,457245,450453.0,1,9,0,9,100.0,0.0,0.0,0.0,218848.0,48.0
702,7831.0,-60516,-68347.0,1,9,1,8,88.88888888888889,11.11111111111111,2.0,3579.0,164300.0,120.0
703,92235.0,12084,-80151.0,0,6,3,3,50.0,50.0,84.0,30734.0,37251.0,26.0
704,36166.0,57675,21509.0,0,5,2,3,60.0,40.0,13.0,28061.0,7973.0,1.0
705,39627.0,-9477,-49104.0,0,9,1,8,88.88888888888889,11.11111111111111,13.0,7851.0,57000.0,48.0
706,6600.666666666667,-65232,-71832.66666666667,1,12,2,10,83.33333333333334,16.666666666666664,1.0,940.0,27000.0,12.0
707,3852.0,189840,185988.0,1,7,0,7,100.0,0.0,0.0,0.0,220393.0,360.0
708,33765.0,139477,105712.0,0,13,9,4,30.76923076923077,69.23076923076923,13.0,17334.0,21609.0,18.0
709,11247.0,135930,124683.0,1,10,2,8,80.0,20.0,13.0,10427.0,26999.0,12.0
710,53483.0,-73000,-126483.0,0,20,13,7,35.0,65.0,20.0,19970.0,356413.0,360.0
711,38582.0,3078852,3040270.0,1,28,0,28,100.0,0.0,0.0,0.0,56276.0,60.0
712,13728.0,-148776,-162504.0,0,24,9,15,62.5,37.5,13.0,1923.0,40076.0,19.0
713,7819.0,114240,106421.0,1,34,3,31,91.17647058823529,8.823529411764707,14.0,1966.0,206572.0,360.0
714,596683.0,617526,20843.0,0,26,22,4,15.384615384615385,84.61538461538461,84.0,122500.0,14406.0,26.0
715,77764.0,34477760,34399996.0,0,32,12,20,62.5,37.5,13.0,12761.0,19500.0,18.0
716,42650.0,1827180,1784530.0,0,15,5,10,66.66666666666666,33.33333333333333,48.0,3866.0,279000.0,240.0
717,14076.0,-370544,-384620.0,1,8,0,8,100.0,0.0,0.0,0.0,172000.0,18.0
718,26586.0,-133068,-159654.0,1,6,2,4,66.66666666666666,33.33333333333333,6.0,544.0,200000.0,8.0
719,56780.0,56682528,56625748.0,1,24,0,24,100.0,0.0,0.0,0.0,365000.0,240.0
720,16084.0,-3474,-19558.0,0,1,0,1,100.0,0.0,0.0,0.0,1200.0,0.0
721,53045.0,4317123,4264078.0,1,37,0,37,100.0,0.0,0.0,0.0,600000.0,60.0
722,46862.0,-757008,-803870.0,1,21,2,19,90.47619047619048,9.523809523809524,1.0,2504.0,243263.0,48.0
723,8504.0,94830,86326.0,0,10,0,10,100.0,0.0,0.0,0.0,206298.0,360.0
724,0.0,4487548,4487548.0,0,13,3,10,76.92307692307693,23.076923076923077,1.0,574.0,30000.0,9.0
725,8943.0,6480,-2463.0,0,5,0,5,100.0,0.0,0.0,0.0,0.0,60.0
726,83250.0,-943891,-1027141.0,1,17,1,16,94.11764705882352,5.88235294117647,13.0,29392.0,383825.0,72.0
727,180913.0,141100,-39813.0,0,85,21,64,75.29411764705883,24.705882352941178,84.0,39266.0,45071.0,24.0
728,0.0,111408,111408.0,1,16,0,16,100.0,0.0,0.0,0.0,6000.0,0.0
729,13452.0,26652,13200.0,0,12,4,8,66.66666666666666,33.33333333333333,13.0,11452.0,11500.0,18.0
730,5457.0,69860,64403.0,1,4,0,4,100.0,0.0,0.0,0.0,56628.0,1.0
731,2815.0,-31704,-34519.0,1,3,0,3,100.0,0.0,0.0,0.0,282813.0,360.0
732,18291.0,167958,149667.0,0,31,1,30,96.7741935483871,3.225806451612903,57.0,14697.0,14697.0,24.0
733,9438.0,2156,-7282.0,1,7,1,6,85.71428571428571,14.285714285714285,1.0,1296.0,40000.0,1.0
734,60397.0,12892,-47505.0,0,4,2,2,50.0,50.0,13.0,46483.0,11346.0,35.0
735,821.0,-45615,-46436.0,0,15,8,7,46.666666666666664,53.333333333333336,11.0,5788.0,30004.0,25.0
736,29213.0,-126632,-155845.0,1,22,1,21,95.45454545454545,4.545454545454546,13.0,24134.0,208841.0,360.0
737,19752.75,-1190430,-1210182.75,1,45,5,40,88.88888888888889,11.11111111111111,13.0,12201.0,171372.0,60.0
738,635.0,-47080,-47715.0,0,4,2,2,50.0,50.0,13.0,20243.0,88628.0,360.0
739,14895.0,-38010,-52905.0,0,14,3,11,78.57142857142857,21.428571428571427,1.0,2719.0,9000.0,13.0
740,6135.0,-211872,-218007.0,0,12,6,6,50.0,50.0,84.0,631211.0,213394.0,12.0
741,25368.0,2966922,2941554.0,0,6,0,6,100.0,0.0,0.0,0.0,65000.0,48.0
742,9193.0,-1393135,-1402328.0,1,5,0,5,100.0,0.0,0.0,0.0,270756.0,inf
743,66524.0,780,-65744.0,0,3,3,0,0.0,100.0,84.0,13840.0,0.0,20.0
744,17002.0,43923,26921.0,1,3,0,3,100.0,0.0,0.0,0.0,4500.0,1.0
745,0.0,-1048,-1048.0,1,1,0,1,100.0,0.0,0.0,0.0,9000.0,0.0
746,12152.0,27860,15708.0,0,2,1,1,50.0,50.0,71.0,12152.0,30000.0,0.0
747,0.0,12793473,12793473.0,1,7,3,4,57.14285714285714,42.857142857142854,13.0,17207.0,30100.0,0.0
748,3960.0,53868,49908.0,1,6,1,5,83.33333333333334,16.666666666666664,14.0,4642.0,103274.0,900.0
749,42254.0,-329373,-371627.0,0,9,2,7,77.77777777777779,22.22222222222222,13.0,3183.0,19719.0,1.0
750,242037.0,-11238696,-11480733.0,1,42,6,36,85.71428571428571,14.285714285714285,13.0,28412.0,729847.0,360.0
751,23514.0,-769570,-793084.0,1,10,0,10,100.0,0.0,0.0,0.0,348157.0,48.0
752,3268.0,-236898,-240166.0,1,6,0,6,100.0,0.0,0.0,0.0,102320.0,48.0
753,21155.0,343359,322204.0,1,27,9,18,66.66666666666666,33.33333333333333,13.0,9430.0,358120.0,48.0
754,901.0,-192404,-193305.0,1,2,0,2,100.0,0.0,0.0,0.0,177966.0,360.0
755,38223.0,-311168,-349391.0,0,22,9,13,59.09090909090909,40.909090909090914,13.0,13593.0,15906.0,60.0
756,31335.0,-462903,-494238.0,0,21,5,16,76.19047619047619,23.809523809523807,2.0,940.0,20000.0,25.0
757,6101.0,3236,-2865.0,0,1,0,1,100.0,0.0,0.0,0.0,0.0,0.0
758,8985.0,120060,111075.0,0,9,2,7,77.77777777777779,22.22222222222222,6.0,37879.0,16100.0,18.0
759,260968.0,-33072,-294040.0,0,24,16,8,33.33333333333333,66.66666666666666,35.0,59005.0,13037.0,19.5
760,70099.0,-2641579,-2711678.0,1,17,1,16,94.11764705882352,5.88235294117647,4.0,5443.0,500000.0,120.0
761,15715.0,398220,382505.0,0,10,1,9,90.0,10.0,13.0,3720.0,53000.0,1.0
762,0.0,-17102,-17102.0,1,2,0,2,100.0,0.0,0.0,0.0,50000.0,1.0
763,14089.0,-1080460,-1094549.0,1,10,1,9,90.0,10.0,2.0,2855.0,1315000.0,288.0
764,72415.0,-6389994,-6462409.0,1,26,0,26,100.0,0.0,0.0,0.0,243945.0,59.0
765,30970.0,8352,-22618.0,0,18,6,12,66.66666666666666,33.33333333333333,19.0,9967.0,50000.0,120.0
766,6113.0,-104559,-110672.0,1,7,0,7,100.0,0.0,0.0,0.0,177710.0,36.0
767,29974.0,-3400020,-3429994.0,1,30,1,29,96.66666666666667,3.3333333333333335,6.0,4354.0,878773.0,60.0
768,0.0,28455,28455.0,0,3,0,3,100.0,0.0,0.0,0.0,100.0,5.0
769,41612.0,614817,573205.0,1,27,3,24,88.88888888888889,11.11111111111111,13.0,1504.0,742209.0,72.0
770,192456.0,83096,-109360.0,0,17,2,15,88.23529411764706,11.76470588235294,13.0,63476.0,48000.0,71.0
771,0.0,186081,186081.0,1,7,1,6,85.71428571428571,14.285714285714285,9.0,4224.0,0.0,13.0
772,2219.0,30216,27997.0,1,6,1,5,83.33333333333334,16.666666666666664,6.0,1699.0,244999.0,360.0
